G,budget,policy,transmission_rate,transmission_known,compliance_rate,compliance_known,discovery_rate,snitch_rate,from_cache,agent,trial_id,q_age_count,infection_count,infections_step
montgomery,750,equal,0.05,True,0.8,True,1,1,c7.json,DepRound_fair,9,"[0.15761859201876485, 0.16455904089341436, 0.16315184049079753, 0.15810879511947126, 0.16058781869688385]",34814,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 517, 526, 698, 841, 1044, 1359, 1762, 2247, 2750, 3158, 3449, 3436, 3304, 2753, 2192, 1576, 1052, 694, 427, 230, 112, 50, 19, 3, 5, 0]"
montgomery,750,adult,0.05,True,0.8,True,1,1,c7.json,DegGreedy_fair,4,"[0.12502700533934138, 0.21760551814747905, 0.12589468302658488, 0.20971021860701575, 0.21361543909348443]",33437,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 461, 574, 692, 841, 1059, 1384, 1785, 2221, 2638, 3073, 3314, 3286, 2954, 2522, 1992, 1440, 1039, 715, 400, 247, 117, 43, 20, 8, 1, 1, 0]"
montgomery,750,equal,0.05,True,0.8,True,1,1,c7.json,DepRound_fair,2,"[0.1642850529304651, 0.16907538183609788, 0.1699258691206544, 0.1609049313675648, 0.1672273371104816]",33594,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 464, 521, 644, 766, 1023, 1243, 1645, 2068, 2475, 2844, 3120, 3151, 3082, 2687, 2210, 1689, 1230, 866, 562, 317, 223, 105, 33, 11, 3, 2, 0]"
montgomery,750,adult,0.05,True,0.8,True,1,1,c7.json,DegGreedy_fair,3,"[0.12308262090676214, 0.2190014780752176, 0.12340235173824131, 0.21021860701576003, 0.20653328611898017]",34532,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 508, 534, 710, 888, 1066, 1403, 1723, 2312, 2645, 3236, 3481, 3431, 3099, 2640, 2139, 1556, 1058, 669, 431, 225, 115, 40, 11, 2, 0]"
montgomery,750,adult,0.05,True,0.8,True,1,1,c7.json,DegGreedy_fair,6,"[0.12268139872226166, 0.21579898177040566, 0.12787576687116564, 0.21377732587697001, 0.2161827195467422]",33895,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 475, 518, 647, 840, 1104, 1422, 1781, 2222, 2650, 3029, 3356, 3304, 3054, 2582, 2058, 1512, 1111, 726, 426, 265, 119, 53, 19, 4, 5, 2, 1, 0]"
montgomery,750,equal,0.05,True,0.8,True,1,1,c7.json,DepRound_fair,5,"[0.15372982315360637, 0.15486943668911152, 0.1550357873210634, 0.1481952211489578, 0.15492209631728046]",34428,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 489, 616, 744, 974, 1275, 1732, 2175, 2711, 3149, 3504, 3479, 3325, 2909, 2294, 1663, 1152, 747, 476, 210, 114, 43, 23, 6, 3, 3, 2, 0]"
montgomery,750,adult,0.05,True,0.8,True,1,1,c7.json,DegGreedy_fair,5,"[0.12965649208357766, 0.22154705206109376, 0.13030419222903886, 0.21682765632943568, 0.21697946175637395]",33701,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 411, 481, 603, 755, 930, 1211, 1552, 1834, 2285, 2605, 2965, 3033, 3064, 2898, 2494, 2015, 1476, 1026, 690, 383, 233, 98, 38, 10, 0, 1, 0]"
montgomery,750,adult,0.05,True,0.8,True,1,1,c7.json,DegGreedy_fair,7,"[0.12339125335637789, 0.2165380193792084, 0.12749233128834356, 0.21479410269445856, 0.21742209631728046]",33688,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 466, 570, 676, 864, 1082, 1343, 1766, 2239, 2580, 3063, 3228, 3154, 2999, 2582, 2054, 1508, 1106, 743, 463, 288, 175, 70, 37, 18, 3, 1, 0]"
montgomery,750,adult,0.05,True,0.8,True,1,1,c7.json,DegGreedy_fair,8,"[0.12095305700441344, 0.21243225488585973, 0.12321063394683027, 0.20945602440264363, 0.21140226628895184]",33495,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 472, 514, 683, 864, 1150, 1459, 1917, 2346, 2793, 3040, 3261, 3251, 2938, 2499, 1971, 1413, 1017, 584, 367, 211, 95, 31, 7, 1, 1, 0]"
montgomery,750,equal,0.05,True,0.8,True,1,1,c7.json,DepRound_fair,8,"[0.16274189068238634, 0.16431269502381343, 0.16826431492842536, 0.1644636502287748, 0.16519121813031162]",33975,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 461, 533, 632, 760, 992, 1248, 1529, 1884, 2298, 2729, 3035, 3282, 3218, 2941, 2400, 1910, 1369, 924, 578, 316, 179, 91, 39, 9, 6, 2, 0]"
montgomery,750,equal,0.05,True,0.8,True,1,1,c7.json,DepRound_fair,6,"[0.16261843770254006, 0.16973230415503368, 0.16909509202453987, 0.1619217081850534, 0.16386331444759206]",33886,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 430, 504, 659, 789, 979, 1234, 1544, 1901, 2274, 2632, 3065, 3284, 3200, 2859, 2380, 1827, 1421, 968, 621, 374, 180, 95, 33, 14, 5, 3, 1, 0]"
montgomery,750,equal,0.05,True,0.8,True,1,1,c7.json,DepRound_fair,7,"[0.16906885589950926, 0.17490556741665297, 0.17069274028629858, 0.17259786476868327, 0.1701487252124646]",33683,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 444, 506, 605, 725, 833, 1061, 1376, 1710, 2036, 2524, 2831, 3105, 3217, 2923, 2480, 1991, 1536, 1158, 802, 532, 324, 169, 98, 40, 12, 6, 4, 3, 4, 2, 6, 6, 2, 0, 2, 0]"
montgomery,750,adult,0.05,True,0.8,True,1,1,c7.json,DegGreedy_fair,9,"[0.12265053547730008, 0.21481359829200197, 0.12595858895705522, 0.2099644128113879, 0.2131728045325779]",34427,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 500, 525, 665, 911, 1076, 1482, 1837, 2327, 2826, 3217, 3375, 3370, 3043, 2566, 2054, 1509, 1044, 688, 397, 213, 107, 41, 25, 9, 5, 4, 1, 0]"
montgomery,750,old,0.05,True,0.8,True,1,1,c7.json,DepRound_fair,1,"[0.14144625165889943, 0.2487272130070619, 0.14570552147239263, 0.1392984239959329, 0.14288243626062322]",34571,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 489, 570, 644, 829, 1020, 1333, 1679, 2216, 2686, 3153, 3420, 3420, 3289, 2745, 2254, 1639, 1147, 682, 369, 214, 94, 48, 11, 5, 3, 2, 0]"
montgomery,750,old,0.05,True,0.8,True,1,1,c7.json,DepRound_fair,0,"[0.1391006450418197, 0.24092626046969945, 0.1421906952965235, 0.1362480935434672, 0.14252832861189801]",34699,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 467, 577, 709, 899, 1134, 1464, 1903, 2425, 2885, 3319, 3492, 3465, 3134, 2611, 2074, 1413, 976, 560, 320, 151, 76, 25, 7, 3, 0]"
montgomery,1000,none,0.05,True,0.8,True,1,1,c7.json,DegGreedy_fair,1,"[0.20039504953550816, 0.23640991952701593, 0.2390081799591002, 0.2219115404168785, 0.2296388101983003]",29207,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 486, 497, 544, 604, 762, 912, 1122, 1284, 1569, 1706, 1972, 2107, 2300, 2277, 2111, 1943, 1783, 1352, 1035, 827, 566, 386, 221, 142, 59, 21, 7, 1, 1, 0]"
montgomery,750,old,0.05,True,0.8,True,1,1,c7.json,DepRound_fair,3,"[0.14240301225270824, 0.2493841353259977, 0.1424463190184049, 0.1362480935434672, 0.14155453257790368]",34324,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 519, 549, 693, 817, 1071, 1376, 1793, 2304, 2789, 3179, 3461, 3387, 3177, 2611, 2043, 1497, 1022, 666, 396, 214, 99, 37, 11, 3, 0]"
montgomery,750,old,0.05,True,0.8,True,1,1,c7.json,DepRound_fair,8,"[0.13727971358908675, 0.24059779931023156, 0.14033742331288343, 0.13523131672597866, 0.13845609065155806]",35004,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 469, 589, 707, 962, 1328, 1679, 2164, 2707, 3206, 3651, 3713, 3497, 2970, 2391, 1694, 1157, 728, 411, 214, 84, 41, 20, 6, 4, 1, 1, 0]"
montgomery,1000,none,0.05,True,0.8,True,1,1,c7.json,DegGreedy_fair,2,"[0.19431499027807783, 0.22893742814912135, 0.22884713701431492, 0.20691408235892222, 0.22184844192634562]",29973,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 452, 509, 598, 693, 875, 990, 1177, 1415, 1684, 1912, 2151, 2269, 2362, 2354, 2146, 1983, 1679, 1354, 1035, 730, 483, 284, 149, 55, 18, 4, 2, 0]"
montgomery,750,old,0.05,True,0.8,True,1,1,c7.json,DepRound_fair,4,"[0.1418474738433999, 0.24864509771719495, 0.1450025562372188, 0.14667005592272497, 0.1450070821529745]",34477,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 456, 543, 693, 896, 1133, 1466, 1842, 2270, 2724, 3242, 3414, 3380, 3171, 2593, 1974, 1478, 1057, 701, 463, 214, 102, 42, 10, 2, 1, 0]"
montgomery,1000,none,0.05,True,0.8,True,1,1,c7.json,DegGreedy_fair,0,"[0.19394463133853893, 0.22409262604696994, 0.22750511247443764, 0.20742247076766648, 0.22397308781869688]",30283,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 499, 543, 618, 787, 958, 1079, 1305, 1536, 1871, 2144, 2326, 2432, 2455, 2368, 2177, 1876, 1499, 1094, 829, 565, 359, 207, 98, 29, 11, 6, 1, 1, 0]"
montgomery,750,old,0.05,True,0.8,True,1,1,c7.json,DepRound_fair,7,"[0.14175488410851517, 0.24864509771719495, 0.14596114519427403, 0.14387391967463142, 0.14376770538243627]",34378,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 514, 549, 681, 778, 1062, 1323, 1679, 2155, 2737, 3196, 3411, 3374, 3122, 2701, 2148, 1648, 1150, 727, 400, 233, 115, 39, 14, 5, 6, 0, 1, 0]"
montgomery,1000,none,0.05,True,0.8,True,1,1,c7.json,DegGreedy_fair,3,"[0.20573439091386067, 0.2334537690918049, 0.2415644171779141, 0.22724961870869345, 0.2331798866855524]",28555,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 482, 495, 531, 645, 809, 963, 1107, 1270, 1400, 1597, 1817, 1936, 2046, 2058, 2014, 1831, 1620, 1360, 1169, 928, 685, 491, 333, 182, 106, 39, 18, 8, 4, 0, 1, 0]"
montgomery,1000,none,0.05,True,0.8,True,1,1,c7.json,DegGreedy_fair,4,"[0.20166044257893276, 0.23411069141074067, 0.24169222903885482, 0.22547025927808845, 0.2299043909348442]",29494,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 456, 509, 521, 633, 715, 873, 1038, 1250, 1453, 1660, 1914, 2204, 2334, 2385, 2314, 2106, 1833, 1472, 1101, 853, 522, 348, 196, 110, 52, 15, 7, 6, 3, 1, 0]"
montgomery,750,old,0.05,True,0.8,True,1,1,c7.json,DepRound_fair,9,"[0.13851424338754978, 0.24158318278863525, 0.14314928425357873, 0.13218098627351296, 0.1450956090651558]",34378,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 474, 581, 758, 1025, 1401, 1757, 2198, 2694, 3012, 3435, 3534, 3265, 2772, 2303, 1720, 1207, 737, 437, 240, 130, 58, 19, 4, 3, 2, 2, 0]"
montgomery,750,old,0.05,True,0.8,True,1,1,c7.json,DepRound_fair,2,"[0.13974877318601278, 0.24182952865823618, 0.1425741308793456, 0.13396034570411794, 0.1394298866855524]",34423,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 484, 569, 728, 932, 1251, 1614, 1975, 2467, 2951, 3350, 3565, 3406, 3065, 2444, 1825, 1317, 826, 527, 280, 153, 52, 27, 4, 1, 0]"
montgomery,1000,none,0.05,True,0.8,True,1,1,c7.json,DegGreedy_fair,5,"[0.21178358692632943, 0.24651010018065364, 0.24725204498977504, 0.22852058973055414, 0.24353753541076487]",27662,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 453, 485, 513, 623, 718, 787, 950, 1083, 1298, 1393, 1648, 1834, 1902, 1908, 1872, 1895, 1708, 1518, 1149, 948, 727, 565, 414, 286, 193, 92, 49, 24, 10, 6, 1, 0]"
montgomery,1000,none,0.05,True,0.8,True,1,1,c7.json,DegGreedy_fair,6,"[0.19067312737261197, 0.22557070126457546, 0.2289110429447853, 0.21911540416878494, 0.2244157223796034]",30470,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 476, 544, 596, 725, 886, 1049, 1313, 1425, 1689, 1945, 2197, 2425, 2595, 2535, 2343, 2010, 1663, 1214, 860, 606, 367, 217, 100, 48, 17, 12, 3, 0]"
montgomery,1000,none,0.05,True,0.8,True,1,1,c7.json,DegGreedy_fair,7,"[0.2018147588037406, 0.23550665133847923, 0.23977505112474437, 0.2219115404168785, 0.23220609065155806]",29502,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 487, 501, 542, 646, 764, 884, 1050, 1280, 1441, 1668, 1869, 2154, 2309, 2301, 2251, 2068, 1837, 1461, 1175, 800, 577, 346, 236, 139, 63, 25, 11, 6, 1, 0]"
montgomery,1000,none,0.05,True,0.8,True,1,1,c7.json,DegGreedy_fair,8,"[0.2042220919107435, 0.24010510757102974, 0.24015848670756645, 0.22013218098627352, 0.23424220963172804]",28972,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 467, 509, 494, 613, 689, 782, 890, 1059, 1254, 1447, 1754, 1913, 2160, 2223, 2197, 2063, 1868, 1654, 1287, 1037, 747, 534, 347, 190, 108, 42, 23, 8, 3, 0]"
montgomery,750,old,0.05,True,0.8,True,1,1,c7.json,DepRound_fair,6,"[0.14024258510539797, 0.2456889472819839, 0.14148773006134968, 0.13701067615658363, 0.1450070821529745]",34352,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 504, 576, 746, 951, 1224, 1518, 1974, 2446, 2920, 3185, 3414, 3366, 2910, 2539, 1994, 1387, 926, 568, 319, 170, 60, 30, 8, 7, 0]"
montgomery,750,old,0.05,True,0.8,True,1,1,c7.json,DepRound_fair,5,"[0.13903891855189654, 0.2462637543110527, 0.1430853783231084, 0.1418403660396543, 0.1417315864022663]",34274,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 467, 570, 670, 864, 1093, 1418, 1823, 2330, 2790, 3211, 3499, 3386, 3123, 2539, 2063, 1467, 1010, 616, 406, 204, 85, 20, 7, 2, 1, 0]"
montgomery,1000,none,0.05,True,0.8,True,1,1,c7.json,DegGreedy_fair,9,"[0.1954877935866177, 0.22417474133683693, 0.2338957055214724, 0.21326893746822573, 0.22592067988668554]",29610,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 475, 486, 546, 665, 753, 959, 1176, 1485, 1713, 2028, 2244, 2439, 2460, 2373, 2201, 1945, 1549, 1212, 839, 583, 393, 224, 131, 74, 35, 7, 2, 3, 0]"
montgomery,1000,equal,0.05,True,0.8,True,1,1,c7.json,DegGreedy_fair,0,"[0.2170612018147588, 0.22171128264082773, 0.21919734151329243, 0.2092018301982715, 0.22237960339943344]",29338,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 477, 445, 545, 659, 774, 884, 1099, 1304, 1522, 1696, 1896, 2079, 2216, 2300, 2235, 2008, 1752, 1470, 1171, 861, 559, 366, 207, 110, 46, 22, 15, 1, 8, 1, 0]"
montgomery,1000,equal,0.05,True,0.8,True,1,1,c7.json,DegGreedy_fair,1,"[0.20764791210147834, 0.2113647561175891, 0.2092280163599182, 0.21301474326385358, 0.20954320113314448]",30122,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 471, 520, 583, 733, 907, 1069, 1324, 1635, 1927, 2182, 2366, 2504, 2498, 2399, 2160, 1885, 1454, 1075, 717, 512, 283, 168, 66, 39, 13, 10, 2, 2, 2, 2, 2, 2, 0]"
montgomery,750,young,0.05,True,0.8,True,1,1,c7.json,DepRound_fair,0,"[0.13888460232708866, 0.14099195270159304, 0.1400178936605317, 0.23690899847483476, 0.24026203966005666]",34149,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 456, 556, 665, 797, 1025, 1289, 1730, 2080, 2596, 3075, 3398, 3418, 3220, 2825, 2153, 1617, 1073, 726, 396, 252, 126, 44, 11, 9, 2, 0]"
montgomery,1000,equal,0.05,True,0.8,True,1,1,c7.json,DegGreedy_fair,6,"[0.2082034505107867, 0.2138282148135983, 0.21114519427402864, 0.20589730554143365, 0.21122521246458922]",30695,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 479, 569, 580, 745, 864, 1119, 1309, 1538, 1825, 2055, 2382, 2566, 2641, 2413, 2214, 1891, 1565, 1171, 876, 564, 354, 199, 84, 44, 24, 9, 3, 1, 1, 0]"
montgomery,1000,equal,0.05,True,0.8,True,1,1,c7.json,DegGreedy_fair,3,"[0.20767877534643991, 0.2165380193792084, 0.2151073619631902, 0.20132180986273512, 0.2073300283286119]",29425,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 483, 557, 645, 776, 928, 1103, 1365, 1667, 1856, 2099, 2237, 2344, 2375, 2264, 1924, 1637, 1333, 1084, 805, 578, 367, 201, 96, 50, 20, 13, 3, 3, 1, 1, 0]"
montgomery,1000,equal,0.05,True,0.8,True,1,1,c7.json,DegGreedy_fair,4,"[0.2120922193759452, 0.2150599441616029, 0.21561860940695296, 0.20818505338078291, 0.21131373937677053]",30006,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 481, 558, 587, 711, 827, 983, 1181, 1470, 1657, 1983, 2236, 2439, 2482, 2392, 2217, 1805, 1593, 1191, 919, 707, 464, 266, 141, 62, 24, 6, 0, 2, 3, 4, 2, 1, 2, 0]"
montgomery,1000,equal,0.05,True,0.8,True,1,1,c7.json,DegGreedy_fair,2,"[0.21724638128452825, 0.2242568566267039, 0.21836656441717792, 0.2206405693950178, 0.2267174220963173]",29631,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 512, 491, 544, 635, 764, 901, 1021, 1224, 1468, 1709, 1875, 2084, 2264, 2283, 2326, 2110, 1833, 1485, 1146, 845, 588, 386, 258, 150, 64, 36, 12, 6, 0, 1, 0]"
montgomery,750,young,0.05,True,0.8,True,1,1,c7.json,DepRound_fair,1,"[0.14052035431005216, 0.14427656429627198, 0.14340490797546013, 0.22928317234367057, 0.2385800283286119]",34236,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 456, 549, 697, 801, 1099, 1377, 1653, 2194, 2678, 3179, 3307, 3392, 3083, 2751, 2142, 1578, 1106, 728, 402, 241, 125, 53, 20, 13, 1, 1, 0]"
montgomery,1000,equal,0.05,True,0.8,True,1,1,c7.json,DegGreedy_fair,5,"[0.21548717632171846, 0.22031532271308918, 0.22200920245398773, 0.21708185053380782, 0.21414660056657223]",29859,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 490, 458, 480, 595, 708, 854, 1020, 1240, 1562, 1729, 1957, 2165, 2317, 2355, 2312, 2154, 1865, 1504, 1176, 862, 613, 404, 243, 103, 51, 21, 6, 1, 3, 0, 1, 0]"
montgomery,750,young,0.05,True,0.8,True,1,1,c7.json,DepRound_fair,8,"[0.1381130212030493, 0.1423057973394646, 0.1418711656441718, 0.2338586680223691, 0.23512747875354106]",34561,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 438, 504, 642, 862, 1075, 1433, 1878, 2323, 2796, 3268, 3486, 3414, 3171, 2618, 2115, 1497, 1038, 647, 383, 210, 100, 28, 9, 7, 5, 2, 2, 0]"
montgomery,1000,equal,0.05,True,0.8,True,1,1,c7.json,DegGreedy_fair,7,"[0.21088855282244376, 0.22097224503202495, 0.21581032719836402, 0.21911540416878494, 0.21503186968838528]",29832,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 495, 528, 546, 729, 871, 1013, 1186, 1357, 1552, 1848, 2093, 2230, 2288, 2326, 2257, 1968, 1686, 1330, 1038, 761, 490, 335, 167, 87, 27, 7, 2, 2, 2, 1, 0]"
montgomery,750,young,0.05,True,0.8,True,1,1,c7.json,DepRound_fair,4,"[0.14249560198759298, 0.14944982755789127, 0.14398006134969324, 0.23894255210981188, 0.24097025495750707]",34473,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 503, 545, 687, 849, 1090, 1430, 1880, 2284, 2772, 3243, 3381, 3351, 3229, 2633, 2019, 1422, 1027, 632, 393, 245, 135, 65, 30, 16, 2, 0]"
montgomery,750,young,0.05,True,0.8,True,1,1,c7.json,DepRound_fair,2,"[0.1354896453813154, 0.14370175726720316, 0.1396344580777096, 0.23487544483985764, 0.23565864022662888]",34573,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 450, 516, 652, 890, 1129, 1460, 1824, 2367, 2829, 3337, 3499, 3438, 3193, 2676, 1990, 1476, 940, 606, 371, 192, 83, 24, 13, 7, 1, 0]"
montgomery,1000,equal,0.05,True,0.8,True,1,1,c7.json,DegGreedy_fair,8,"[0.21616616771087313, 0.22286089669896536, 0.22079498977505113, 0.2117437722419929, 0.21857294617563738]",29650,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 498, 509, 572, 639, 722, 875, 1007, 1182, 1433, 1706, 1957, 2174, 2411, 2517, 2283, 2105, 1767, 1443, 1115, 781, 565, 363, 206, 122, 60, 16, 9, 1, 2, 0]"
montgomery,1000,equal,0.05,True,0.8,True,1,1,c7.json,DegGreedy_fair,9,"[0.20987006573871178, 0.21481359829200197, 0.2125511247443763, 0.21377732587697001, 0.21689093484419264]",30977,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 470, 537, 581, 692, 857, 948, 1203, 1441, 1692, 2018, 2263, 2425, 2516, 2536, 2384, 2163, 1720, 1334, 1032, 647, 459, 263, 100, 64, 15, 7, 0]"
montgomery,750,young,0.05,True,0.8,True,1,1,c7.json,DepRound_fair,7,"[0.13814388444801087, 0.14058137625225817, 0.14263803680981596, 0.23182511438739198, 0.24035056657223797]",34296,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 477, 555, 697, 858, 1102, 1413, 1808, 2250, 2735, 3094, 3414, 3371, 3076, 2639, 2093, 1544, 1077, 649, 425, 235, 113, 37, 12, 9, 2, 1, 0]"
montgomery,750,young,0.05,True,0.8,True,1,1,c7.json,DepRound_fair,3,"[0.13903891855189654, 0.1414025291509279, 0.14615286298568508, 0.23817996949669548, 0.24114730878186968]",34382,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 456, 555, 639, 752, 957, 1237, 1629, 1983, 2433, 2829, 3234, 3398, 3329, 3007, 2370, 1794, 1272, 841, 498, 297, 158, 65, 26, 6, 4, 0, 3, 0]"
montgomery,750,young,0.05,True,0.8,True,1,1,c7.json,DepRound_fair,5,"[0.13474892750223758, 0.13852849400558384, 0.13982617586912066, 0.2275038129130656, 0.23229461756373937]",34754,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 497, 569, 720, 980, 1282, 1676, 2156, 2737, 3242, 3482, 3598, 3386, 2895, 2298, 1708, 1224, 738, 464, 250, 135, 63, 22, 12, 7, 3, 0]"
montgomery,750,young,0.05,True,0.8,True,1,1,c7.json,DepRound_fair,9,"[0.13780438875343354, 0.1398423386434554, 0.13714212678936605, 0.2432638535841383, 0.2301699716713881]",34616,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 451, 572, 744, 897, 1141, 1463, 1887, 2443, 2980, 3294, 3554, 3421, 3194, 2603, 1894, 1411, 891, 606, 292, 159, 76, 23, 10, 0]"
montgomery,750,young,0.05,True,0.8,True,1,1,c7.json,DepRound_fair,6,"[0.14101416622943735, 0.1478896370504188, 0.1460889570552147, 0.23665480427046262, 0.2440686968838527]",34257,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 493, 559, 666, 834, 1110, 1360, 1739, 2047, 2569, 2886, 3123, 3140, 3056, 2660, 2263, 1779, 1311, 866, 542, 316, 192, 87, 33, 14, 2, 0]"
montgomery,750,adult,0.05,True,0.8,True,1,1,c7.json,DepRound_fair,0,"[0.12715656924169008, 0.22557070126457546, 0.12947341513292435, 0.21708185053380782, 0.22078611898016998]",34550,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 467, 485, 624, 771, 996, 1302, 1717, 2201, 2720, 3147, 3478, 3419, 3172, 2738, 2203, 1622, 1140, 766, 465, 259, 147, 52, 22, 9, 7, 4, 5, 1, 1, 0]"
montgomery,750,adult,0.05,True,0.8,True,1,1,c7.json,DepRound_fair,2,"[0.12329866362149317, 0.2232714731483002, 0.12570296523517382, 0.21453990849008642, 0.2159171388101983]",34094,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 488, 549, 651, 795, 1055, 1382, 1711, 2243, 2736, 3197, 3520, 3433, 3141, 2688, 2020, 1512, 974, 668, 391, 186, 102, 26, 13, 3, 0]"
montgomery,750,adult,0.05,True,0.8,True,1,1,c7.json,DepRound_fair,1,"[0.1252430480540724, 0.22006897684348825, 0.12749233128834356, 0.21606507371631928, 0.21768767705382436]",34307,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 451, 545, 657, 823, 1127, 1383, 1826, 2208, 2808, 3246, 3490, 3534, 3202, 2595, 2020, 1436, 1015, 587, 379, 200, 100, 31, 11, 7, 8, 5, 1, 1, 0, 1, 0]"
montgomery,1000,old,0.05,True,0.8,True,1,1,c7.json,DegGreedy_fair,3,"[0.19875929755254468, 0.32969288881589753, 0.20226226993865032, 0.20538891713268936, 0.20086756373937678]",29621,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 445, 465, 497, 578, 682, 797, 932, 1147, 1366, 1606, 1894, 2129, 2297, 2372, 2377, 2105, 1917, 1523, 1226, 942, 646, 470, 295, 163, 83, 29, 9, 12, 5, 2, 0]"
montgomery,1000,old,0.05,True,0.8,True,1,1,c7.json,DegGreedy_fair,0,"[0.19483966544242462, 0.32386270323534244, 0.1926124744376278, 0.19115404168784952, 0.19529036827195467]",30118,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 477, 499, 581, 689, 804, 974, 1136, 1368, 1598, 1840, 2150, 2352, 2420, 2354, 2235, 2005, 1723, 1309, 1046, 753, 535, 331, 173, 89, 43, 14, 8, 1, 0, 1, 0]"
montgomery,1000,old,0.05,True,0.8,True,1,1,c7.json,DegGreedy_fair,1,"[0.18996327273849573, 0.31671867301691575, 0.19082310838445807, 0.1916624300965938, 0.19431657223796034]",30237,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 455, 469, 531, 661, 754, 917, 1090, 1324, 1687, 2047, 2232, 2505, 2511, 2564, 2284, 2086, 1677, 1345, 967, 663, 401, 256, 119, 48, 18, 11, 3, 2, 0]"
montgomery,1000,old,0.05,True,0.8,True,1,1,c7.json,DegGreedy_fair,2,"[0.18604364062837567, 0.3147479060601084, 0.19389059304703476, 0.19572953736654805, 0.18980169971671387]",30387,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 493, 514, 579, 679, 842, 950, 1171, 1352, 1643, 1921, 2152, 2469, 2535, 2406, 2346, 2116, 1772, 1320, 1026, 704, 407, 229, 95, 45, 4, 5, 0, 2, 0]"
montgomery,750,adult,0.05,True,0.8,True,1,1,c7.json,DepRound_fair,3,"[0.12357643282614734, 0.2153062900312038, 0.1286426380368098, 0.20894763599389934, 0.21396954674220964]",34354,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 457, 574, 702, 888, 1197, 1518, 1992, 2390, 2955, 3237, 3425, 3251, 3005, 2491, 1934, 1464, 962, 618, 370, 191, 82, 25, 10, 3, 3, 0]"
montgomery,1000,old,0.05,True,0.8,True,1,1,c7.json,DegGreedy_fair,7,"[0.18771025585630075, 0.3122023320742322, 0.18986451942740287, 0.18683274021352314, 0.18962464589235128]",30786,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 462, 494, 574, 756, 864, 1089, 1312, 1586, 1874, 2179, 2476, 2579, 2643, 2464, 2229, 1884, 1610, 1132, 823, 536, 308, 172, 82, 29, 14, 3, 2, 0]"
