id,graph,budget,agent,agent_params,policy,transmission_rate,transmission_known,compliance_rate,compliance_known,discovery_rate,snitch_rate,from_cache,trial_id,seed
1493,montgomery,750,binary_segmented_greedy,{'k2': 0.98},A,0.05,False,-1.0,False,1.0,1.0,c7.json,3,75186
1494,montgomery,750,binary_segmented_greedy,{'k2': 0.98},A,0.05,False,-1.0,False,1.0,1.0,c7.json,4,85469
1495,montgomery,750,binary_segmented_greedy,{'k2': 0.99},A,0.05,False,-1.0,False,1.0,1.0,c7.json,0,20581
1496,montgomery,750,binary_segmented_greedy,{'k2': 0.99},A,0.05,False,-1.0,False,1.0,1.0,c7.json,1,88929
1497,montgomery,750,binary_segmented_greedy,{'k2': 0.99},A,0.05,False,-1.0,False,1.0,1.0,c7.json,2,23051
1498,montgomery,750,binary_segmented_greedy,{'k2': 0.99},A,0.05,False,-1.0,False,1.0,1.0,c7.json,3,51474
1499,montgomery,750,binary_segmented_greedy,{'k2': 0.99},A,0.05,False,-1.0,False,1.0,1.0,c7.json,4,91748
1500,cville,1350,binary_segmented_greedy,{'k2': 0.0},A,0.05,False,-1.0,False,1.0,1.0,b5.json,0,69626
1501,cville,1350,binary_segmented_greedy,{'k2': 0.0},A,0.05,False,-1.0,False,1.0,1.0,b5.json,1,6960
1502,cville,1350,binary_segmented_greedy,{'k2': 0.0},A,0.05,False,-1.0,False,1.0,1.0,b5.json,2,35772
1503,cville,1350,binary_segmented_greedy,{'k2': 0.0},A,0.05,False,-1.0,False,1.0,1.0,b5.json,3,21520
1504,cville,1350,binary_segmented_greedy,{'k2': 0.0},A,0.05,False,-1.0,False,1.0,1.0,b5.json,4,49481
1505,cville,1350,binary_segmented_greedy,{'k2': 0.01},A,0.05,False,-1.0,False,1.0,1.0,b5.json,0,36408
1506,cville,1350,binary_segmented_greedy,{'k2': 0.01},A,0.05,False,-1.0,False,1.0,1.0,b5.json,1,94006
1507,cville,1350,binary_segmented_greedy,{'k2': 0.01},A,0.05,False,-1.0,False,1.0,1.0,b5.json,2,57134
1508,cville,1350,binary_segmented_greedy,{'k2': 0.01},A,0.05,False,-1.0,False,1.0,1.0,b5.json,3,20491
1509,cville,1350,binary_segmented_greedy,{'k2': 0.01},A,0.05,False,-1.0,False,1.0,1.0,b5.json,4,1341
1510,cville,1350,binary_segmented_greedy,{'k2': 0.02},A,0.05,False,-1.0,False,1.0,1.0,b5.json,0,44623
1511,cville,1350,binary_segmented_greedy,{'k2': 0.02},A,0.05,False,-1.0,False,1.0,1.0,b5.json,1,90327
1512,cville,1350,binary_segmented_greedy,{'k2': 0.02},A,0.05,False,-1.0,False,1.0,1.0,b5.json,2,338
1513,cville,1350,binary_segmented_greedy,{'k2': 0.02},A,0.05,False,-1.0,False,1.0,1.0,b5.json,3,71431
1514,cville,1350,binary_segmented_greedy,{'k2': 0.02},A,0.05,False,-1.0,False,1.0,1.0,b5.json,4,12254
1515,cville,1350,binary_segmented_greedy,{'k2': 0.03},A,0.05,False,-1.0,False,1.0,1.0,b5.json,0,51860
1516,cville,1350,binary_segmented_greedy,{'k2': 0.03},A,0.05,False,-1.0,False,1.0,1.0,b5.json,1,11344
1517,cville,1350,binary_segmented_greedy,{'k2': 0.03},A,0.05,False,-1.0,False,1.0,1.0,b5.json,2,1750
1518,cville,1350,binary_segmented_greedy,{'k2': 0.03},A,0.05,False,-1.0,False,1.0,1.0,b5.json,3,54756
1519,cville,1350,binary_segmented_greedy,{'k2': 0.03},A,0.05,False,-1.0,False,1.0,1.0,b5.json,4,67957
1520,cville,1350,binary_segmented_greedy,{'k2': 0.04},A,0.05,False,-1.0,False,1.0,1.0,b5.json,0,58053
1521,cville,1350,binary_segmented_greedy,{'k2': 0.04},A,0.05,False,-1.0,False,1.0,1.0,b5.json,1,70855
1522,cville,1350,binary_segmented_greedy,{'k2': 0.04},A,0.05,False,-1.0,False,1.0,1.0,b5.json,2,15896
1523,cville,1350,binary_segmented_greedy,{'k2': 0.04},A,0.05,False,-1.0,False,1.0,1.0,b5.json,3,55761
1524,cville,1350,binary_segmented_greedy,{'k2': 0.04},A,0.05,False,-1.0,False,1.0,1.0,b5.json,4,62552
1525,cville,1350,binary_segmented_greedy,{'k2': 0.05},A,0.05,False,-1.0,False,1.0,1.0,b5.json,0,77454
1526,cville,1350,binary_segmented_greedy,{'k2': 0.05},A,0.05,False,-1.0,False,1.0,1.0,b5.json,1,90600
1527,cville,1350,binary_segmented_greedy,{'k2': 0.05},A,0.05,False,-1.0,False,1.0,1.0,b5.json,2,27935
1528,cville,1350,binary_segmented_greedy,{'k2': 0.05},A,0.05,False,-1.0,False,1.0,1.0,b5.json,3,37641
1529,cville,1350,binary_segmented_greedy,{'k2': 0.05},A,0.05,False,-1.0,False,1.0,1.0,b5.json,4,29711
1530,cville,1350,binary_segmented_greedy,{'k2': 0.06},A,0.05,False,-1.0,False,1.0,1.0,b5.json,0,70342
1531,cville,1350,binary_segmented_greedy,{'k2': 0.06},A,0.05,False,-1.0,False,1.0,1.0,b5.json,1,12182
1532,cville,1350,binary_segmented_greedy,{'k2': 0.06},A,0.05,False,-1.0,False,1.0,1.0,b5.json,2,87833
1533,cville,1350,binary_segmented_greedy,{'k2': 0.06},A,0.05,False,-1.0,False,1.0,1.0,b5.json,3,56276
1534,cville,1350,binary_segmented_greedy,{'k2': 0.06},A,0.05,False,-1.0,False,1.0,1.0,b5.json,4,19541
1535,cville,1350,binary_segmented_greedy,{'k2': 0.07},A,0.05,False,-1.0,False,1.0,1.0,b5.json,0,94457
1536,cville,1350,binary_segmented_greedy,{'k2': 0.07},A,0.05,False,-1.0,False,1.0,1.0,b5.json,1,82310
1537,cville,1350,binary_segmented_greedy,{'k2': 0.07},A,0.05,False,-1.0,False,1.0,1.0,b5.json,2,44813
1538,cville,1350,binary_segmented_greedy,{'k2': 0.07},A,0.05,False,-1.0,False,1.0,1.0,b5.json,3,37198
1539,cville,1350,binary_segmented_greedy,{'k2': 0.07},A,0.05,False,-1.0,False,1.0,1.0,b5.json,4,8820
1540,cville,1350,binary_segmented_greedy,{'k2': 0.08},A,0.05,False,-1.0,False,1.0,1.0,b5.json,0,24070
1541,cville,1350,binary_segmented_greedy,{'k2': 0.08},A,0.05,False,-1.0,False,1.0,1.0,b5.json,1,69768
1542,cville,1350,binary_segmented_greedy,{'k2': 0.08},A,0.05,False,-1.0,False,1.0,1.0,b5.json,2,11122
1543,cville,1350,binary_segmented_greedy,{'k2': 0.08},A,0.05,False,-1.0,False,1.0,1.0,b5.json,3,80559
1544,cville,1350,binary_segmented_greedy,{'k2': 0.08},A,0.05,False,-1.0,False,1.0,1.0,b5.json,4,73543
1545,cville,1350,binary_segmented_greedy,{'k2': 0.09},A,0.05,False,-1.0,False,1.0,1.0,b5.json,0,83441
1546,cville,1350,binary_segmented_greedy,{'k2': 0.09},A,0.05,False,-1.0,False,1.0,1.0,b5.json,1,41786
1547,cville,1350,binary_segmented_greedy,{'k2': 0.09},A,0.05,False,-1.0,False,1.0,1.0,b5.json,2,94934
1548,cville,1350,binary_segmented_greedy,{'k2': 0.09},A,0.05,False,-1.0,False,1.0,1.0,b5.json,3,99804
1549,cville,1350,binary_segmented_greedy,{'k2': 0.09},A,0.05,False,-1.0,False,1.0,1.0,b5.json,4,6737
1550,cville,1350,binary_segmented_greedy,{'k2': 0.1},A,0.05,False,-1.0,False,1.0,1.0,b5.json,0,36062
1551,cville,1350,binary_segmented_greedy,{'k2': 0.1},A,0.05,False,-1.0,False,1.0,1.0,b5.json,1,54237
1552,cville,1350,binary_segmented_greedy,{'k2': 0.1},A,0.05,False,-1.0,False,1.0,1.0,b5.json,2,51571
1553,cville,1350,binary_segmented_greedy,{'k2': 0.1},A,0.05,False,-1.0,False,1.0,1.0,b5.json,3,25510
1554,cville,1350,binary_segmented_greedy,{'k2': 0.1},A,0.05,False,-1.0,False,1.0,1.0,b5.json,4,19426
1555,cville,1350,binary_segmented_greedy,{'k2': 0.11},A,0.05,False,-1.0,False,1.0,1.0,b5.json,0,37265
1556,cville,1350,binary_segmented_greedy,{'k2': 0.11},A,0.05,False,-1.0,False,1.0,1.0,b5.json,1,17850
1557,cville,1350,binary_segmented_greedy,{'k2': 0.11},A,0.05,False,-1.0,False,1.0,1.0,b5.json,2,66150
1558,cville,1350,binary_segmented_greedy,{'k2': 0.11},A,0.05,False,-1.0,False,1.0,1.0,b5.json,3,87312
1559,cville,1350,binary_segmented_greedy,{'k2': 0.11},A,0.05,False,-1.0,False,1.0,1.0,b5.json,4,89613
1560,cville,1350,binary_segmented_greedy,{'k2': 0.12},A,0.05,False,-1.0,False,1.0,1.0,b5.json,0,74910
1561,cville,1350,binary_segmented_greedy,{'k2': 0.12},A,0.05,False,-1.0,False,1.0,1.0,b5.json,1,52375
1562,cville,1350,binary_segmented_greedy,{'k2': 0.12},A,0.05,False,-1.0,False,1.0,1.0,b5.json,2,35435
1563,cville,1350,binary_segmented_greedy,{'k2': 0.12},A,0.05,False,-1.0,False,1.0,1.0,b5.json,3,96443
1564,cville,1350,binary_segmented_greedy,{'k2': 0.12},A,0.05,False,-1.0,False,1.0,1.0,b5.json,4,57132
1565,cville,1350,binary_segmented_greedy,{'k2': 0.13},A,0.05,False,-1.0,False,1.0,1.0,b5.json,0,78945
1566,cville,1350,binary_segmented_greedy,{'k2': 0.13},A,0.05,False,-1.0,False,1.0,1.0,b5.json,1,82050
1567,cville,1350,binary_segmented_greedy,{'k2': 0.13},A,0.05,False,-1.0,False,1.0,1.0,b5.json,2,95402
1568,cville,1350,binary_segmented_greedy,{'k2': 0.13},A,0.05,False,-1.0,False,1.0,1.0,b5.json,3,2983
1569,cville,1350,binary_segmented_greedy,{'k2': 0.13},A,0.05,False,-1.0,False,1.0,1.0,b5.json,4,97241
1570,cville,1350,binary_segmented_greedy,{'k2': 0.14},A,0.05,False,-1.0,False,1.0,1.0,b5.json,0,20662
1571,cville,1350,binary_segmented_greedy,{'k2': 0.14},A,0.05,False,-1.0,False,1.0,1.0,b5.json,1,23510
1572,cville,1350,binary_segmented_greedy,{'k2': 0.14},A,0.05,False,-1.0,False,1.0,1.0,b5.json,2,78187
1573,cville,1350,binary_segmented_greedy,{'k2': 0.14},A,0.05,False,-1.0,False,1.0,1.0,b5.json,3,40998
1574,cville,1350,binary_segmented_greedy,{'k2': 0.14},A,0.05,False,-1.0,False,1.0,1.0,b5.json,4,56846
1575,cville,1350,binary_segmented_greedy,{'k2': 0.15},A,0.05,False,-1.0,False,1.0,1.0,b5.json,0,94071
1576,cville,1350,binary_segmented_greedy,{'k2': 0.15},A,0.05,False,-1.0,False,1.0,1.0,b5.json,1,6640
1577,cville,1350,binary_segmented_greedy,{'k2': 0.15},A,0.05,False,-1.0,False,1.0,1.0,b5.json,2,44547
1578,cville,1350,binary_segmented_greedy,{'k2': 0.15},A,0.05,False,-1.0,False,1.0,1.0,b5.json,3,54620
1579,cville,1350,binary_segmented_greedy,{'k2': 0.15},A,0.05,False,-1.0,False,1.0,1.0,b5.json,4,15317
1580,cville,1350,binary_segmented_greedy,{'k2': 0.16},A,0.05,False,-1.0,False,1.0,1.0,b5.json,0,7564
1581,cville,1350,binary_segmented_greedy,{'k2': 0.16},A,0.05,False,-1.0,False,1.0,1.0,b5.json,1,27345
1582,cville,1350,binary_segmented_greedy,{'k2': 0.16},A,0.05,False,-1.0,False,1.0,1.0,b5.json,2,94223
1583,cville,1350,binary_segmented_greedy,{'k2': 0.16},A,0.05,False,-1.0,False,1.0,1.0,b5.json,3,79273
1584,cville,1350,binary_segmented_greedy,{'k2': 0.16},A,0.05,False,-1.0,False,1.0,1.0,b5.json,4,74859
1585,cville,1350,binary_segmented_greedy,{'k2': 0.17},A,0.05,False,-1.0,False,1.0,1.0,b5.json,0,80765
1586,cville,1350,binary_segmented_greedy,{'k2': 0.17},A,0.05,False,-1.0,False,1.0,1.0,b5.json,1,74038
1587,cville,1350,binary_segmented_greedy,{'k2': 0.17},A,0.05,False,-1.0,False,1.0,1.0,b5.json,2,52393
1588,cville,1350,binary_segmented_greedy,{'k2': 0.17},A,0.05,False,-1.0,False,1.0,1.0,b5.json,3,66081
1589,cville,1350,binary_segmented_greedy,{'k2': 0.17},A,0.05,False,-1.0,False,1.0,1.0,b5.json,4,29430
1590,cville,1350,binary_segmented_greedy,{'k2': 0.18},A,0.05,False,-1.0,False,1.0,1.0,b5.json,0,75532
1591,cville,1350,binary_segmented_greedy,{'k2': 0.18},A,0.05,False,-1.0,False,1.0,1.0,b5.json,1,27788
1592,cville,1350,binary_segmented_greedy,{'k2': 0.18},A,0.05,False,-1.0,False,1.0,1.0,b5.json,2,95505
1593,cville,1350,binary_segmented_greedy,{'k2': 0.18},A,0.05,False,-1.0,False,1.0,1.0,b5.json,3,48543
1594,cville,1350,binary_segmented_greedy,{'k2': 0.18},A,0.05,False,-1.0,False,1.0,1.0,b5.json,4,13919
1595,cville,1350,binary_segmented_greedy,{'k2': 0.19},A,0.05,False,-1.0,False,1.0,1.0,b5.json,0,69346
1596,cville,1350,binary_segmented_greedy,{'k2': 0.19},A,0.05,False,-1.0,False,1.0,1.0,b5.json,1,96122
1597,cville,1350,binary_segmented_greedy,{'k2': 0.19},A,0.05,False,-1.0,False,1.0,1.0,b5.json,2,39974
1598,cville,1350,binary_segmented_greedy,{'k2': 0.19},A,0.05,False,-1.0,False,1.0,1.0,b5.json,3,16371
1599,cville,1350,binary_segmented_greedy,{'k2': 0.19},A,0.05,False,-1.0,False,1.0,1.0,b5.json,4,45084
1600,cville,1350,binary_segmented_greedy,{'k2': 0.2},A,0.05,False,-1.0,False,1.0,1.0,b5.json,0,29629
1601,cville,1350,binary_segmented_greedy,{'k2': 0.2},A,0.05,False,-1.0,False,1.0,1.0,b5.json,1,51184
1602,cville,1350,binary_segmented_greedy,{'k2': 0.2},A,0.05,False,-1.0,False,1.0,1.0,b5.json,2,61916
1603,cville,1350,binary_segmented_greedy,{'k2': 0.2},A,0.05,False,-1.0,False,1.0,1.0,b5.json,3,73972
1604,cville,1350,binary_segmented_greedy,{'k2': 0.2},A,0.05,False,-1.0,False,1.0,1.0,b5.json,4,62187
1605,cville,1350,binary_segmented_greedy,{'k2': 0.21},A,0.05,False,-1.0,False,1.0,1.0,b5.json,0,12984
1606,cville,1350,binary_segmented_greedy,{'k2': 0.21},A,0.05,False,-1.0,False,1.0,1.0,b5.json,1,33039
1607,cville,1350,binary_segmented_greedy,{'k2': 0.21},A,0.05,False,-1.0,False,1.0,1.0,b5.json,2,85431
1608,cville,1350,binary_segmented_greedy,{'k2': 0.21},A,0.05,False,-1.0,False,1.0,1.0,b5.json,3,83691
1609,cville,1350,binary_segmented_greedy,{'k2': 0.21},A,0.05,False,-1.0,False,1.0,1.0,b5.json,4,58606
1610,cville,1350,binary_segmented_greedy,{'k2': 0.22},A,0.05,False,-1.0,False,1.0,1.0,b5.json,0,10616
1611,cville,1350,binary_segmented_greedy,{'k2': 0.22},A,0.05,False,-1.0,False,1.0,1.0,b5.json,1,50072
1612,cville,1350,binary_segmented_greedy,{'k2': 0.22},A,0.05,False,-1.0,False,1.0,1.0,b5.json,2,24574
1613,cville,1350,binary_segmented_greedy,{'k2': 0.22},A,0.05,False,-1.0,False,1.0,1.0,b5.json,3,3430
1614,cville,1350,binary_segmented_greedy,{'k2': 0.22},A,0.05,False,-1.0,False,1.0,1.0,b5.json,4,12676
1615,cville,1350,binary_segmented_greedy,{'k2': 0.23},A,0.05,False,-1.0,False,1.0,1.0,b5.json,0,10816
1616,cville,1350,binary_segmented_greedy,{'k2': 0.23},A,0.05,False,-1.0,False,1.0,1.0,b5.json,1,32733
1617,cville,1350,binary_segmented_greedy,{'k2': 0.23},A,0.05,False,-1.0,False,1.0,1.0,b5.json,2,85680
1618,cville,1350,binary_segmented_greedy,{'k2': 0.23},A,0.05,False,-1.0,False,1.0,1.0,b5.json,3,2050
1619,cville,1350,binary_segmented_greedy,{'k2': 0.23},A,0.05,False,-1.0,False,1.0,1.0,b5.json,4,33933
1620,cville,1350,binary_segmented_greedy,{'k2': 0.24},A,0.05,False,-1.0,False,1.0,1.0,b5.json,0,24951
1621,cville,1350,binary_segmented_greedy,{'k2': 0.24},A,0.05,False,-1.0,False,1.0,1.0,b5.json,1,32413
1622,cville,1350,binary_segmented_greedy,{'k2': 0.24},A,0.05,False,-1.0,False,1.0,1.0,b5.json,2,34801
1623,cville,1350,binary_segmented_greedy,{'k2': 0.24},A,0.05,False,-1.0,False,1.0,1.0,b5.json,3,55619
1624,cville,1350,binary_segmented_greedy,{'k2': 0.24},A,0.05,False,-1.0,False,1.0,1.0,b5.json,4,32913
1625,cville,1350,binary_segmented_greedy,{'k2': 0.25},A,0.05,False,-1.0,False,1.0,1.0,b5.json,0,40600
1626,cville,1350,binary_segmented_greedy,{'k2': 0.25},A,0.05,False,-1.0,False,1.0,1.0,b5.json,1,57775
1627,cville,1350,binary_segmented_greedy,{'k2': 0.25},A,0.05,False,-1.0,False,1.0,1.0,b5.json,2,90816
1628,cville,1350,binary_segmented_greedy,{'k2': 0.25},A,0.05,False,-1.0,False,1.0,1.0,b5.json,3,90093
1629,cville,1350,binary_segmented_greedy,{'k2': 0.25},A,0.05,False,-1.0,False,1.0,1.0,b5.json,4,35400
1630,cville,1350,binary_segmented_greedy,{'k2': 0.26},A,0.05,False,-1.0,False,1.0,1.0,b5.json,0,4494
1631,cville,1350,binary_segmented_greedy,{'k2': 0.26},A,0.05,False,-1.0,False,1.0,1.0,b5.json,1,80688
1632,cville,1350,binary_segmented_greedy,{'k2': 0.26},A,0.05,False,-1.0,False,1.0,1.0,b5.json,2,89431
1633,cville,1350,binary_segmented_greedy,{'k2': 0.26},A,0.05,False,-1.0,False,1.0,1.0,b5.json,3,74691
1634,cville,1350,binary_segmented_greedy,{'k2': 0.26},A,0.05,False,-1.0,False,1.0,1.0,b5.json,4,97419
1635,cville,1350,binary_segmented_greedy,{'k2': 0.27},A,0.05,False,-1.0,False,1.0,1.0,b5.json,0,43001
1636,cville,1350,binary_segmented_greedy,{'k2': 0.27},A,0.05,False,-1.0,False,1.0,1.0,b5.json,1,67364
1637,cville,1350,binary_segmented_greedy,{'k2': 0.27},A,0.05,False,-1.0,False,1.0,1.0,b5.json,2,45028
1638,cville,1350,binary_segmented_greedy,{'k2': 0.27},A,0.05,False,-1.0,False,1.0,1.0,b5.json,3,97659
1639,cville,1350,binary_segmented_greedy,{'k2': 0.27},A,0.05,False,-1.0,False,1.0,1.0,b5.json,4,37573
1640,cville,1350,binary_segmented_greedy,{'k2': 0.28},A,0.05,False,-1.0,False,1.0,1.0,b5.json,0,806
1641,cville,1350,binary_segmented_greedy,{'k2': 0.28},A,0.05,False,-1.0,False,1.0,1.0,b5.json,1,56638
1642,cville,1350,binary_segmented_greedy,{'k2': 0.28},A,0.05,False,-1.0,False,1.0,1.0,b5.json,2,29757
1643,cville,1350,binary_segmented_greedy,{'k2': 0.28},A,0.05,False,-1.0,False,1.0,1.0,b5.json,3,34636
1644,cville,1350,binary_segmented_greedy,{'k2': 0.28},A,0.05,False,-1.0,False,1.0,1.0,b5.json,4,80097
1645,cville,1350,binary_segmented_greedy,{'k2': 0.29},A,0.05,False,-1.0,False,1.0,1.0,b5.json,0,48280
1646,cville,1350,binary_segmented_greedy,{'k2': 0.29},A,0.05,False,-1.0,False,1.0,1.0,b5.json,1,24262
1647,cville,1350,binary_segmented_greedy,{'k2': 0.29},A,0.05,False,-1.0,False,1.0,1.0,b5.json,2,80435
1648,cville,1350,binary_segmented_greedy,{'k2': 0.29},A,0.05,False,-1.0,False,1.0,1.0,b5.json,3,62211
1649,cville,1350,binary_segmented_greedy,{'k2': 0.29},A,0.05,False,-1.0,False,1.0,1.0,b5.json,4,54842
1650,cville,1350,binary_segmented_greedy,{'k2': 0.3},A,0.05,False,-1.0,False,1.0,1.0,b5.json,0,56979
1651,cville,1350,binary_segmented_greedy,{'k2': 0.3},A,0.05,False,-1.0,False,1.0,1.0,b5.json,1,81470
1652,cville,1350,binary_segmented_greedy,{'k2': 0.3},A,0.05,False,-1.0,False,1.0,1.0,b5.json,2,38197
1653,cville,1350,binary_segmented_greedy,{'k2': 0.3},A,0.05,False,-1.0,False,1.0,1.0,b5.json,3,41844
1654,cville,1350,binary_segmented_greedy,{'k2': 0.3},A,0.05,False,-1.0,False,1.0,1.0,b5.json,4,64754
1655,cville,1350,binary_segmented_greedy,{'k2': 0.31},A,0.05,False,-1.0,False,1.0,1.0,b5.json,0,34157
1656,cville,1350,binary_segmented_greedy,{'k2': 0.31},A,0.05,False,-1.0,False,1.0,1.0,b5.json,1,77129
1657,cville,1350,binary_segmented_greedy,{'k2': 0.31},A,0.05,False,-1.0,False,1.0,1.0,b5.json,2,40042
1658,cville,1350,binary_segmented_greedy,{'k2': 0.31},A,0.05,False,-1.0,False,1.0,1.0,b5.json,3,61665
1659,cville,1350,binary_segmented_greedy,{'k2': 0.31},A,0.05,False,-1.0,False,1.0,1.0,b5.json,4,82856
1660,cville,1350,binary_segmented_greedy,{'k2': 0.32},A,0.05,False,-1.0,False,1.0,1.0,b5.json,0,27376
1661,cville,1350,binary_segmented_greedy,{'k2': 0.32},A,0.05,False,-1.0,False,1.0,1.0,b5.json,1,55554
1662,cville,1350,binary_segmented_greedy,{'k2': 0.32},A,0.05,False,-1.0,False,1.0,1.0,b5.json,2,14199
1663,cville,1350,binary_segmented_greedy,{'k2': 0.32},A,0.05,False,-1.0,False,1.0,1.0,b5.json,3,81412
1664,cville,1350,binary_segmented_greedy,{'k2': 0.32},A,0.05,False,-1.0,False,1.0,1.0,b5.json,4,50948
1665,cville,1350,binary_segmented_greedy,{'k2': 0.33},A,0.05,False,-1.0,False,1.0,1.0,b5.json,0,73781
1666,cville,1350,binary_segmented_greedy,{'k2': 0.33},A,0.05,False,-1.0,False,1.0,1.0,b5.json,1,72750
1667,cville,1350,binary_segmented_greedy,{'k2': 0.33},A,0.05,False,-1.0,False,1.0,1.0,b5.json,2,66262
1668,cville,1350,binary_segmented_greedy,{'k2': 0.33},A,0.05,False,-1.0,False,1.0,1.0,b5.json,3,46600
1669,cville,1350,binary_segmented_greedy,{'k2': 0.33},A,0.05,False,-1.0,False,1.0,1.0,b5.json,4,76898
1670,cville,1350,binary_segmented_greedy,{'k2': 0.34},A,0.05,False,-1.0,False,1.0,1.0,b5.json,0,62483
1671,cville,1350,binary_segmented_greedy,{'k2': 0.34},A,0.05,False,-1.0,False,1.0,1.0,b5.json,1,18297
1672,cville,1350,binary_segmented_greedy,{'k2': 0.34},A,0.05,False,-1.0,False,1.0,1.0,b5.json,2,30448
1673,cville,1350,binary_segmented_greedy,{'k2': 0.34},A,0.05,False,-1.0,False,1.0,1.0,b5.json,3,26172
1674,cville,1350,binary_segmented_greedy,{'k2': 0.34},A,0.05,False,-1.0,False,1.0,1.0,b5.json,4,42874
1675,cville,1350,binary_segmented_greedy,{'k2': 0.35},A,0.05,False,-1.0,False,1.0,1.0,b5.json,0,7657
1676,cville,1350,binary_segmented_greedy,{'k2': 0.35},A,0.05,False,-1.0,False,1.0,1.0,b5.json,1,84386
1677,cville,1350,binary_segmented_greedy,{'k2': 0.35},A,0.05,False,-1.0,False,1.0,1.0,b5.json,2,25425
1678,cville,1350,binary_segmented_greedy,{'k2': 0.35},A,0.05,False,-1.0,False,1.0,1.0,b5.json,3,26685
1679,cville,1350,binary_segmented_greedy,{'k2': 0.35},A,0.05,False,-1.0,False,1.0,1.0,b5.json,4,24578
1680,cville,1350,binary_segmented_greedy,{'k2': 0.36},A,0.05,False,-1.0,False,1.0,1.0,b5.json,0,28831
1681,cville,1350,binary_segmented_greedy,{'k2': 0.36},A,0.05,False,-1.0,False,1.0,1.0,b5.json,1,7906
1682,cville,1350,binary_segmented_greedy,{'k2': 0.36},A,0.05,False,-1.0,False,1.0,1.0,b5.json,2,61413
1683,cville,1350,binary_segmented_greedy,{'k2': 0.36},A,0.05,False,-1.0,False,1.0,1.0,b5.json,3,54028
1684,cville,1350,binary_segmented_greedy,{'k2': 0.36},A,0.05,False,-1.0,False,1.0,1.0,b5.json,4,7287
1685,cville,1350,binary_segmented_greedy,{'k2': 0.37},A,0.05,False,-1.0,False,1.0,1.0,b5.json,0,33660
1686,cville,1350,binary_segmented_greedy,{'k2': 0.37},A,0.05,False,-1.0,False,1.0,1.0,b5.json,1,75758
1687,cville,1350,binary_segmented_greedy,{'k2': 0.37},A,0.05,False,-1.0,False,1.0,1.0,b5.json,2,60504
1688,cville,1350,binary_segmented_greedy,{'k2': 0.37},A,0.05,False,-1.0,False,1.0,1.0,b5.json,3,59720
1689,cville,1350,binary_segmented_greedy,{'k2': 0.37},A,0.05,False,-1.0,False,1.0,1.0,b5.json,4,34701
1690,cville,1350,binary_segmented_greedy,{'k2': 0.38},A,0.05,False,-1.0,False,1.0,1.0,b5.json,0,83300
1691,cville,1350,binary_segmented_greedy,{'k2': 0.38},A,0.05,False,-1.0,False,1.0,1.0,b5.json,1,17674
1692,cville,1350,binary_segmented_greedy,{'k2': 0.38},A,0.05,False,-1.0,False,1.0,1.0,b5.json,2,83560
1693,cville,1350,binary_segmented_greedy,{'k2': 0.38},A,0.05,False,-1.0,False,1.0,1.0,b5.json,3,23874
1694,cville,1350,binary_segmented_greedy,{'k2': 0.38},A,0.05,False,-1.0,False,1.0,1.0,b5.json,4,43642
1695,cville,1350,binary_segmented_greedy,{'k2': 0.39},A,0.05,False,-1.0,False,1.0,1.0,b5.json,0,97820
1696,cville,1350,binary_segmented_greedy,{'k2': 0.39},A,0.05,False,-1.0,False,1.0,1.0,b5.json,1,65160
1697,cville,1350,binary_segmented_greedy,{'k2': 0.39},A,0.05,False,-1.0,False,1.0,1.0,b5.json,2,17602
1698,cville,1350,binary_segmented_greedy,{'k2': 0.39},A,0.05,False,-1.0,False,1.0,1.0,b5.json,3,88801
1699,cville,1350,binary_segmented_greedy,{'k2': 0.39},A,0.05,False,-1.0,False,1.0,1.0,b5.json,4,25931
1700,cville,1350,binary_segmented_greedy,{'k2': 0.4},A,0.05,False,-1.0,False,1.0,1.0,b5.json,0,94377
1701,cville,1350,binary_segmented_greedy,{'k2': 0.4},A,0.05,False,-1.0,False,1.0,1.0,b5.json,1,29192
1702,cville,1350,binary_segmented_greedy,{'k2': 0.4},A,0.05,False,-1.0,False,1.0,1.0,b5.json,2,46542
1703,cville,1350,binary_segmented_greedy,{'k2': 0.4},A,0.05,False,-1.0,False,1.0,1.0,b5.json,3,42520
1704,cville,1350,binary_segmented_greedy,{'k2': 0.4},A,0.05,False,-1.0,False,1.0,1.0,b5.json,4,64772
1705,cville,1350,binary_segmented_greedy,{'k2': 0.41},A,0.05,False,-1.0,False,1.0,1.0,b5.json,0,58762
1706,cville,1350,binary_segmented_greedy,{'k2': 0.41},A,0.05,False,-1.0,False,1.0,1.0,b5.json,1,50106
1707,cville,1350,binary_segmented_greedy,{'k2': 0.41},A,0.05,False,-1.0,False,1.0,1.0,b5.json,2,81121
1708,cville,1350,binary_segmented_greedy,{'k2': 0.41},A,0.05,False,-1.0,False,1.0,1.0,b5.json,3,25559
1709,cville,1350,binary_segmented_greedy,{'k2': 0.41},A,0.05,False,-1.0,False,1.0,1.0,b5.json,4,33742
1710,cville,1350,binary_segmented_greedy,{'k2': 0.42},A,0.05,False,-1.0,False,1.0,1.0,b5.json,0,69669
1711,cville,1350,binary_segmented_greedy,{'k2': 0.42},A,0.05,False,-1.0,False,1.0,1.0,b5.json,1,80199
1712,cville,1350,binary_segmented_greedy,{'k2': 0.42},A,0.05,False,-1.0,False,1.0,1.0,b5.json,2,21754
1713,cville,1350,binary_segmented_greedy,{'k2': 0.42},A,0.05,False,-1.0,False,1.0,1.0,b5.json,3,3972
